lemma_POS,ipm_corpus1,ipm_corpus2,ipm_corpus3,dominant_corpus,LLR_corpus1_vs_corpus2,LLR_corpus1_vs_corpus3,LLR_corpus2_vs_corpus3
чүкеч_n,8.163793103,0.0,0.0,corpus1,3.937903830143902,10.802349575184286,0.0
атлы_n,8.155172414,0.0,0.0,corpus1,3.9337455370804606,10.790942659920507,0.0
ханбикә_n,8.155172414,0.0,0.0,corpus1,3.9337455370804606,10.790942659920507,0.0
уфтан_v,8.155172414,0.0,0.0,corpus1,3.9337455370804606,10.790942659920507,0.0
эпидемия_n,8.155172414,0.0,10.9481679,corpus3,3.9337455370804606,0.6085339581940468,5.589527297718914
күркә_n,8.146551724,0.0,0.0,corpus1,3.9295872435346566,10.779535743333525,0.0
парта_n,8.137931034,0.0,0.0,corpus1,3.925428949988852,10.768128826746542,0.0
очраклы рәвештә_adv,8.836206897,6.8875,0.0,corpus1,3.9253711406541445,11.692089034565578,20.529530329201553
кабар_v,8.129310345,0.0,0.0,corpus1,3.9212706569254108,10.756721911482764,0.0
бин_n,8.129310345,0.0,10.50377732,corpus3,3.9212706569254108,0.47480804839397894,5.362646115365181
конфет_n,8.129310345,0.0,0.0,corpus1,3.9212706569254108,10.756721911482764,0.0
коммунистик_adj,8.129310345,0.0,5.534682665,corpus1,3.9212706569254108,0.34336799382797856,2.825701991675625
терроризм_n,8.120689655,0.0,4.524704076,corpus1,3.9171123633796068,0.8192646518859021,2.3100629418463736
баһадир_n,8.120689655,0.0,0.0,corpus1,3.9171123633796068,10.745314994895782,0.0
арт_v,613.4827586,197.2156848,747.2225589,corpus3,3.9164887620014,23.13984973426267,1.495459944614698
попечительлек_n,8.112068966,0.0,5.009493799,corpus1,3.9129540703161654,0.5551410013358984,2.557569685907368
мина_n,8.112068966,0.0,17.5332283,corpus3,3.9129540703161654,4.173813434320191,8.951493902462694
технолог_n,8.103448276,0.0,0.0,corpus1,3.908795776770361,10.722501163045019,0.0
критерий_n,8.086206897,0.0,0.0,corpus1,3.9004791901611156,10.69968733119426,0.0
эра_n,8.086206897,0.0,0.0,corpus1,3.9004791901611156,10.69968733119426,0.0
хо_n,8.086206897,0.0,0.0,corpus1,3.9004791901611156,10.69968733119426,0.0
җан_n,408.9224138,89.01181555,82.65664768,corpus1,3.900352578320522,215.75369196353134,69.76918915347062
калкыт_v,8.077586207,0.0,0.0,corpus1,3.896320896615311,10.68828041460728,0.0
маз_n,8.077586207,0.0,0.0,corpus1,3.896320896615311,10.68828041460728,0.0
талаш_n,8.068965517,0.0,0.0,corpus1,3.892162603069508,10.676873498020298,0.0
координатор_n,8.060344828,0.0,0.0,corpus1,3.8880043100060657,10.665466582756519,0.0
йокла_v,145.5517241,54.71144804,13.53371309,corpus1,3.8869138491145456,119.65468520723613,102.00851635114603
курган_n,8.051724138,0.0,9.291803014,corpus3,3.883846016460262,0.18607932546725614,4.743879255978516
атлас_n,8.043103448,0.0,4.403506646,corpus1,3.879687722914458,0.8594109583185383,2.2481862562140322
юксын_v,8.043103448,0.0,0.0,corpus1,3.879687722914458,10.642652749582556,0.0
гаскәр_n,109.5431034,18.74253756,112.4308165,corpus3,3.8765994605456875,0.45084108449419347,5.661548411597096
галим_n,395.2758621,85.75091878,410.3341009,corpus3,3.876307205457355,2.07490409647842,8.311009816918805
сабантуй_n,161.4137931,30.2928168,88.31252777,corpus1,3.875950717604791,17.284588255968053,0.5981292768569251
питрау_n,8.034482759,0.0,5.171090373,corpus1,3.875529429851016,0.45580533383413613,2.640071933757516
кавалер_n,8.034482759,0.0,0.0,corpus1,3.875529429851016,10.631245834318777,0.0
ирештер_v,24.26724138,13.32548707,0.0,corpus1,3.8747908826146507,32.11046890884657,39.719200138649455
үзидарә_n,85.25862069,13.5540546,61.6086939,corpus1,3.873298611017841,2.459462812327587,0.9169779547060282
семинар_n,129.0603448,23.03960714,94.85718903,corpus1,3.868402272954693,3.2820159745226114,0.6231988976398215
сыерчык_n,8.017241379,0.0,0.0,corpus1,3.867212842759408,10.608432001144813,0.0
әрем_n,8.017241379,0.0,0.0,corpus1,3.867212842759408,10.608432001144813,0.0
яссылык_n,8.00862069,0.0,0.0,corpus1,3.863054549695967,10.597025085881038,0.0
дәртлән_v,8.00862069,0.0,0.0,corpus1,3.863054549695967,10.597025085881038,0.0
изолятор_n,8.00862069,0.0,5.171090373,corpus1,3.863054549695967,0.4473187739801383,2.640071933757516
бөкелә_v,8.0,0.0,5.049892942,corpus1,3.8588962561501625,0.4969626359826669,2.578195247614631
хөр_adj,8.0,0.0,0.0,corpus1,3.8588962561501625,10.585618169294053,0.0
таулы_adj,8.0,0.0,10.90776876,corpus3,3.8588962561501625,0.6548326902746284,5.568901737543283
мантыйк_n,8.0,0.0,0.0,corpus1,3.8588962561501625,10.585618169294053,0.0
юнәлт_v,112.3965517,43.91544166,102.2098332,corpus1,3.8579192079275124,0.051087036097535954,4.423997411835018
грузин_n,7.99137931,0.0,10.70577304,corpus3,3.8547379626043585,0.5887237422558149,5.46577392645423
идеаль_adj,7.99137931,0.0,4.039914354,corpus1,3.8547379626043585,1.0811863599558196,2.062556198295923
дзюдо_n,7.99137931,0.0,7.110249263,corpus1,3.8547379626043585,0.010461726749065925,3.6300989089804023
кирәклек_n,148.7241379,27.45857941,192.219125,corpus3,3.8533486418130565,8.703175490566863,14.45045219251437
коръәни_adj,7.982758621,0.0,6.746656971,corpus1,3.850579669540917,0.03973481545780955,3.444468851062293
чакрым_n,95.26724138,15.70258939,80.91948451,corpus1,3.84805841369999,0.4307890802654324,2.3524247704666355
держава_n,7.965517241,0.0,0.0,corpus1,3.8422630824493087,10.539990504269328,0.0
кала_n,203.1034483,39.93836661,527.2896215,corpus3,3.8390041650443685,170.56957463660126,99.30579632076787
фотограф_n,7.956896552,0.0,0.0,corpus1,3.838104789385867,10.52858358900555,0.0
инсульт_n,7.956896552,0.0,5.9386741,corpus1,3.838104789385867,0.179042359854936,3.0319576113010016
килеп җит_v,119.887931,46.32301965,0.0,corpus1,3.837898063352295,158.63598258408396,138.07474945116144
алып кит_v,112.8534483,44.0221065,0.0,corpus1,3.8347721346482366,149.3279390989959,131.21643129540337
чәнечке_n,7.948275862,0.0,0.0,corpus1,3.8339464958400633,10.51717667241857,0.0
тау_n,226.6034483,45.4392252,61.68949218,corpus1,3.8303878139963174,90.02620923954167,20.898255703745107
массаж_n,7.939655172,0.0,0.0,corpus1,3.8297882022942593,10.505769755831588,0.0
тукыма_n,7.939655172,0.0,4.403506646,corpus1,3.8297882022942593,0.8133399654059144,2.2481862562140322
тыйнаклык_n,7.931034483,0.0,0.0,corpus1,3.8256299092308175,10.49436284056781,0.0
балалык_n,7.931034483,0.0,0.0,corpus1,3.8256299092308175,10.49436284056781,0.0
эчерт_v,7.931034483,0.0,0.0,corpus1,3.8256299092308175,10.49436284056781,0.0
спутник_n,7.913793103,0.0,8.079828708,corpus3,3.8173133221392095,0.028805866446992345,4.125112396591846
ерактагы_adj,7.913793103,0.0,0.0,corpus1,3.8173133221392095,10.471549007393847,0.0
кышлат_v,7.913793103,0.0,0.0,corpus1,3.8173133221392095,10.471549007393847,0.0
радикаль_adj,7.913793103,0.0,11.43295762,corpus3,3.8173133221392095,0.8892417615947292,5.8370340402482705
дипломатик_adj,7.905172414,0.0,19.47238719,corpus3,3.8131550290757676,5.8139591206640056,9.941520877685573
мәрхүмә_n,7.905172414,0.0,0.0,corpus1,3.8131550290757676,10.460142092130068,0.0
меморандум_n,7.905172414,0.0,0.0,corpus1,3.8131550290757676,10.460142092130068,0.0
адәм_n,137.1896552,24.93671765,23.55270068,corpus1,3.8095123181474158,81.77393283958219,19.172330462799227
мөхбир_n,7.896551724,0.0,0.0,corpus1,3.808996735529964,10.448735175543087,0.0
уч төбе_n,7.896551724,0.0,0.0,corpus1,3.808996735529964,10.448735175543087,0.0
бергәлек_n,7.887931034,0.0,0.0,corpus1,3.80483844198416,10.437328258956104,0.0
тыгызлык_n,7.887931034,0.0,0.0,corpus1,3.80483844198416,10.437328258956104,0.0
реалистик_adj,7.879310345,0.0,0.0,corpus1,3.8006801489207183,10.425921343692325,0.0
дикъкать_n,7.879310345,0.0,0.0,corpus1,3.8006801489207183,10.425921343692325,0.0
радиация_n,7.870689655,0.0,0.0,corpus1,3.7965218553749143,10.414514427105344,0.0
мебель_n,7.862068966,0.0,7.110249263,corpus1,3.7923635623114724,0.004947695848443623,3.6300989089804023
тонык_adj,7.853448276,0.0,0.0,corpus1,3.7882052687656684,10.39170059525458,0.0
зинһар_ij,27.04310345,14.30833,4.403506646,corpus1,3.7860399048498596,16.70190956069544,24.47708662177591
терсәк_n,7.844827586,0.0,0.0,corpus1,3.784046975219865,10.3802936786676,0.0
бөлгенлек_n,7.844827586,0.0,0.0,corpus1,3.784046975219865,10.3802936786676,0.0
эшләпә_n,7.836206897,0.0,0.0,corpus1,3.779888682156423,10.368886763403822,0.0
информация_n,7.836206897,0.0,5.090292086,corpus1,3.779888682156423,0.42498633368462535,2.598820809832443
боз_n,121.8534483,21.57677494,69.52692603,corpus1,3.7759148976317274,11.332246983931974,0.06873013551448137
җиһазла_v,7.818965517,0.0,81.84866481,corpus3,3.7715720950648146,76.0596187825038,41.78738857643389
калининград_n,7.810344828,0.0,8.241425282,corpus3,3.7674138020013705,0.05571485610995097,4.207614644441995
беркетмә_n,7.810344828,0.0,20.40156749,corpus3,3.7674138020013705,6.659151318471096,10.415908802568671
фотография_n,7.801724138,0.0,0.0,corpus1,3.763255508455569,10.323259098379097,0.0
алкогольле_adj,7.801724138,0.0,0.0,corpus1,3.763255508455569,10.323259098379097,0.0
алпавыт_n,7.801724138,0.0,0.0,corpus1,3.763255508455569,10.323259098379097,0.0
у_v,68.20689655,10.14839838,5.211489516,corpus1,3.7580531974903515,60.19972495192361,13.231959562263876
җитеш_v,51.25,23.11579632,0.0,corpus1,3.755630826335011,67.81411639704002,68.9011167528255
ипле_adj,7.784482759,0.0,0.0,corpus1,3.754938921846324,10.300445266528337,0.0
проектла_v,7.784482759,0.0,105.1589706,corpus3,3.754938921846324,106.26974047867054,53.688337823967856
чаңгычы_n,7.775862069,0.0,0.0,corpus1,3.75078062830052,10.289038349941357,0.0
стресс_n,7.775862069,0.0,0.0,corpus1,3.75078062830052,10.289038349941357,0.0
пот_n,7.775862069,0.0,0.0,corpus1,3.75078062830052,10.289038349941357,0.0
нәсел_n,130.3448276,23.4967422,42.98468872,corpus1,3.7506973425172436,40.69146754591472,5.616698273222159
тәэминат_n,7.767241379,0.0,9.978588454,corpus3,3.7466223347547154,0.4363061657690839,5.0945138095969265
монтаж_n,7.75862069,0.0,0.0,corpus1,3.7424640416912736,10.266224518090596,0.0
булмау_n,155.362069,29.14236022,55.10443179,corpus1,3.73960882221634,43.5398599933678,6.339227857992405
опера_n,87.17241379,14.11023559,69.85011918,corpus1,3.739358678937265,0.965507481538106,1.6863988085131698
сер_n,224.9224138,45.23351442,81.32347594,corpus1,3.7368113188812657,61.154945759682775,11.337205217539623
хиҗаб_n,7.74137931,0.0,0.0,corpus1,3.734147454599666,10.243410684916634,0.0
апай_n,7.74137931,0.0,0.0,corpus1,3.734147454599666,10.243410684916634,0.0
һәр икесе_prn,0.0,1.21141,0.0,corpus2,3.732052634285277,0.0,3.610842589633111
хосусан_adv,0.0,1.21141,0.0,corpus2,3.732052634285277,0.0,3.610842589633111
алъяпкыч_n,7.732758621,0.0,0.0,corpus1,3.729989161536224,10.232003769652856,0.0
кат_n,285.9741379,59.72469589,87.10055347,corpus1,3.728590444626402,99.34193306589044,24.081018844904328
мөхтәсибәт_n,7.724137931,0.0,0.0,corpus1,3.72583086799042,10.22059685306587,0.0
арка_n,220.5603448,44.2354362,174.4031027,corpus1,3.7242557639224216,2.852790262978953,0.6779692575475664
тәрәз_n,7.706896552,0.0,0.0,corpus1,3.7175142813811743,10.19778302121511,0.0
рубрика_n,7.706896552,0.0,0.0,corpus1,3.7175142813811743,10.19778302121511,0.0
иңлә_v,7.698275862,0.0,0.0,corpus1,3.713355987835371,10.186376104628131,0.0
зарури_adj,7.698275862,0.0,5.777077526,corpus1,3.713355987835371,0.1655045807926283,2.949455363450852
тозак_n,7.681034483,0.0,0.0,corpus1,3.705039401226125,10.16356227277737,0.0
тренинг_n,7.681034483,0.0,0.0,corpus1,3.705039401226125,10.16356227277737,0.0
нишлә_v,188.362069,67.89217567,32.35971397,corpus1,3.7049037782140033,112.22407016687471,92.77998063056042
маташу_n,7.672413793,0.0,0.0,corpus1,3.700881107680321,10.152155356190386,0.0
махсуслашкан_adj,7.672413793,0.0,8.766614148,corpus3,3.700881107680321,0.1599386678651773,4.475746950210258
ул кадәр_adv,10.59482759,7.52749,0.0,corpus1,3.699676145417242,14.019099929655242,22.437144719820164
конструктор_n,7.663793103,0.0,0.0,corpus1,3.696722814134517,10.140748439603406,0.0
яңалык_n,169.7844828,32.50992185,115.5415505,corpus1,3.694153779642953,7.190253481062342,0.02781673038694099
реанимация_n,7.655172414,0.0,7.393043267,corpus1,3.692564521071075,0.0032231202829643424,3.7744778424628924
вакыйга_n,387.2327586,84.29570549,360.5623561,corpus1,3.6916008035275,0.009791259433142407,3.402444079932099
казаныш_n,91.94827586,15.18450299,85.80778088,corpus1,3.6899987608327347,0.0011082754200237854,3.564724645274099
кызыллык_n,7.646551724,0.0,0.0,corpus1,3.6884062275252716,10.117934607752645,0.0
тормышка ашыр_v,195.8275862,70.1854699,0.0,corpus1,3.684737849942195,259.11950681596466,209.2014131370327
конструктив_adj,7.637931034,0.0,13.97810366,corpus3,3.6842479339794676,2.3159986981439094,7.136444443632863
кызгану_n,7.629310345,0.0,0.0,corpus1,3.6800896409160258,10.095120775901886,0.0
гигант_n,7.620689655,0.0,0.0,corpus1,3.6759313473702213,10.083713859314903,0.0
кишер_n,7.620689655,0.0,8.887811578,corpus3,3.6759313473702213,0.19556724144547988,4.537623635842598
барлык_det,7.612068966,0.0,928.0491254,corpus3,3.67177305430678,1268.6683107377498,473.8104098720904
вәхши_adj,7.603448276,0.0,0.0,corpus1,3.667614760760976,10.060900027464143,0.0
әллүки_n,7.603448276,0.0,4.282309215,corpus1,3.667614760760976,0.739731901049776,2.186309570071149
берүзе_prn,14.93965517,0.0,0.0,corpus1,3.663456467215172,19.76818565131748,0.0
берүзе_prn,14.93965517,0.0,0.0,corpus1,3.663456467215172,10.049493110877163,0.0
берүзе_prn,14.93965517,0.0,0.0,corpus1,3.663456467215172,10.049493110877163,0.0
корреспондент_n,7.594827586,0.0,0.0,corpus1,3.663456467215172,10.049493110877163,0.0
берүзе_prn,14.93965517,0.0,0.0,corpus1,3.663456467215172,19.76818565131748,0.0
ләм_n,7.594827586,0.0,0.0,corpus1,3.663456467215172,10.049493110877163,0.0
берүзе_prn,7.594827586,0.0,0.0,corpus1,3.663456467215172,19.76818565131748,0.0
иләк_n,7.594827586,0.0,0.0,corpus1,3.663456467215172,10.049493110877163,0.0
берүзе_prn,7.594827586,0.0,0.0,corpus1,3.663456467215172,10.049493110877163,0.0
берүзе_prn,7.594827586,0.0,0.0,corpus1,3.663456467215172,10.049493110877163,0.0
берүзе_prn,7.594827586,0.0,0.0,corpus1,3.663456467215172,19.76818565131748,0.0
симез_adj,7.586206897,0.0,0.0,corpus1,3.6592981741517305,10.038086195613385,0.0
берәр нәрсә_prn,12.01724138,8.12177,0.0,corpus1,3.6574825975481415,15.901241087115045,24.20851158501623
олпат_adj,7.577586207,0.0,0.0,corpus1,3.6551398806059265,10.026679279026402,0.0
үзгәр_v,188.5775862,67.83884325,121.2378298,corpus1,3.6537463066297775,10.754652143777996,17.276313145139497
сөр_v,94.02586207,37.50031295,46.01462449,corpus1,3.6516737937758776,13.864173197989274,20.36272858466295
аркадий_n,7.568965517,0.0,8.120227851,corpus3,3.650981587060122,0.07084333305022161,4.145737958299111
аллы-гөлле_adj,7.543103448,0.0,0.0,corpus1,3.6385067069050705,9.981051614001677,0.0
салют_n,7.534482759,0.0,4.68630065,corpus1,3.634348413841631,0.4998766564539432,2.392565189696522
куркак_n,7.525862069,0.0,5.332686947,corpus1,3.6301901202958273,0.24849504493944097,2.7225741816076656
күрке_n,7.525862069,0.0,0.0,corpus1,3.6301901202958273,9.958237782150917,0.0
ромашка_n,7.517241379,0.0,0.0,corpus1,3.626031826750023,9.946830865563935,0.0
биржа_n,7.517241379,0.0,0.0,corpus1,3.626031826750023,9.946830865563935,0.0
уян_v,85.99137931,34.78797824,0.0,corpus1,3.6256381229617176,113.78398840332409,103.69232005367458
октябрь_n,221.1810345,44.58590641,266.8363431,corpus3,3.623126987692153,7.70634900719044,13.342686944616787
ясау_n,174.5775862,33.7365676,118.5714863,corpus1,3.6230386596778033,7.476180809762596,0.01260011998686128
бандит_n,7.50862069,0.0,0.0,corpus1,3.621873533686581,9.935423950300155,0.0
аргы_adj,7.5,0.0,0.0,corpus1,3.6177152401407775,9.924017033713174,0.0
утар_n,7.49137931,0.0,0.0,corpus1,3.6135569465949735,9.912610117126194,0.0
күкәй_n,7.49137931,0.0,0.0,corpus1,3.6135569465949735,9.912610117126194,0.0
агент_n,7.49137931,0.0,0.0,corpus1,3.6135569465949735,9.912610117126194,0.0
тынгылык_n,7.482758621,0.0,0.0,corpus1,3.6093986535315317,9.901203201862415,0.0
бадминтон_n,7.482758621,0.0,4.322708359,corpus1,3.6093986535315317,0.6657850732105679,2.206935132288957
эсселек_n,7.482758621,0.0,4.080313497,corpus1,3.6093986535315317,0.8098641666648758,2.083181760003188
макет_n,7.474137931,0.0,0.0,corpus1,3.6052403599857277,9.889796285275432,0.0
бозлавык_n,7.474137931,0.0,5.494283521,corpus1,3.6052403599857277,0.1898236866376759,2.8050764294578174
кресло_n,7.474137931,0.0,0.0,corpus1,3.6052403599857277,9.889796285275432,0.0
патриарх_n,7.465517241,0.0,11.71575163,corpus3,3.6010820664399237,1.2418756943726548,5.981412976794031
бөртеклә_v,7.465517241,0.0,0.0,corpus1,3.6010820664399237,9.87838936868845,0.0
мир_n,7.465517241,0.0,13.41251565,corpus3,3.6010820664399237,2.1204315806940803,6.847686575646793
атом-төш_adj,7.456896552,0.0,7.837433846,corpus3,3.596923773376482,0.04958642269495206,4.001359024306079
театральләштер_v,7.456896552,0.0,0.0,corpus1,3.596923773376482,9.866982453424672,0.0
сыла_v,7.456896552,0.0,0.0,corpus1,3.596923773376482,9.866982453424672,0.0
реабилитация_n,7.456896552,0.0,6.140669818,corpus1,3.596923773376482,0.057186295488907746,3.135085421368961
җим_n,7.448275862,0.0,0.0,corpus1,3.5927654798306783,9.855575536837692,0.0
иттифак_n,7.448275862,0.0,4.767098938,corpus1,3.5927654798306783,0.4339525048691364,2.433816314132143
балалар бакчасы_n,191.0517241,37.60697779,0.0,corpus1,3.5908104561507628,252.80007523848934,112.09489526379878
беләк_n,7.439655172,0.0,0.0,corpus1,3.5886071862848743,9.84416862025071,0.0
страховка_n,7.439655172,0.0,0.0,corpus1,3.5886071862848743,9.84416862025071,0.0
кәүсә_n,7.422413793,0.0,0.0,corpus1,3.580290599675628,9.821354788399947,0.0
кайсыбер_det,7.413793103,0.0,4.080313497,corpus1,3.5761323061298245,0.7788639386603733,2.083181760003188
аш_n,181.1637931,35.34415924,77.88954874,corpus1,3.574833589534734,35.98207203642228,4.525697068659937
күсе_n,7.405172414,0.0,0.0,corpus1,3.5719740130663826,9.79854095654919,0.0
мәрхәмәтлелек_n,7.405172414,0.0,4.120712641,corpus1,3.5719740130663826,0.7502955614161961,2.1038073222209976
хәтерлә_v,97.37931034,38.46029658,12.92772593,corpus1,3.5689945949665045,67.90760211430148,63.26728987383332
борт_n,7.396551724,0.0,0.0,corpus1,3.5678157195205786,9.787134039962206,0.0
трубка_n,7.396551724,0.0,0.0,corpus1,3.5678157195205786,9.787134039962206,0.0
пошлина_n,7.396551724,0.0,0.0,corpus1,3.5678157195205786,9.787134039962206,0.0
служба_n,7.396551724,0.0,0.0,corpus1,3.5678157195205786,9.787134039962206,0.0
рада_n,7.387931034,0.0,11.99854563,corpus3,3.563657425974775,1.422657740735466,6.12579190823434
информацион_adj,7.387931034,0.0,0.0,corpus1,3.563657425974775,9.775727123375225,0.0
читек_n,7.387931034,0.0,0.0,corpus1,3.563657425974775,9.775727123375225,0.0
подряд_n,7.387931034,0.0,11.19056276,corpus3,3.563657425974775,1.046763477548501,5.713280668983595
газель_n,7.379310345,0.0,5.332686947,corpus1,3.5594991329113332,0.2127781511345619,2.7225741816076656
бүленеш_n,7.379310345,0.0,4.282309215,corpus1,3.5594991329113332,0.6458339708471934,2.186309570071149
уйдырма_n,7.379310345,0.0,6.867854401,corpus1,3.5594991329113332,0.00021140187063119903,3.5063455366946354
шәрекъ_n,7.370689655,0.0,0.0,corpus1,3.555340839365529,9.752913291524465,0.0
карачкы_n,7.370689655,0.0,0.0,corpus1,3.555340839365529,9.752913291524465,0.0
сквер_n,7.370689655,0.0,0.0,corpus1,3.555340839365529,9.752913291524465,0.0
металлург_n,7.362068966,0.0,7.87783299,corpus3,3.551182546302087,0.0661904268497091,4.021984586523886
ядкәр_n,7.336206897,0.0,0.0,corpus1,3.5387076661470376,9.707285627822944,0.0
декада_n,7.327586207,0.0,0.0,corpus1,3.534549372601234,9.695878711235961,0.0
кор_v,259.6810345,89.57561546,156.3446855,corpus1,3.5305989115681875,19.739953104476854,24.258332664788284
баланс_n,7.310344828,0.0,4.847897225,corpus1,3.5262327859919878,0.35679720299826,2.4750674380572177
инану_n,7.301724138,0.0,0.0,corpus1,3.522074492446184,9.661657962798222,0.0
катык_n,7.301724138,0.0,0.0,corpus1,3.522074492446184,9.661657962798222,0.0
мәрхәбә_ij,0.0,1.14284,0.0,corpus2,3.52080553451481,0.0,3.406456398028995
февраль_n,202.1896552,40.34216925,210.4391387,corpus3,3.5189895920922147,1.1179355675993712,6.445437292283742
лексика_n,7.293103448,0.0,0.0,corpus1,3.51791619890038,9.650251046211238,0.0
инфаркт_n,7.293103448,0.0,0.0,corpus1,3.51791619890038,9.650251046211238,0.0
каталог_n,7.293103448,0.0,0.0,corpus1,3.51791619890038,9.650251046211238,0.0
төрек_n,112.0,19.77109145,127.0957056,corpus3,3.5138545290198806,2.167368581756598,7.773019481134384
тибрәт_v,7.284482759,0.0,0.0,corpus1,3.5137579058369384,9.63884413094746,0.0
кияү_n,146.6810345,27.54238751,26.62303559,corpus1,3.513354523778176,84.05708792617301,20.61406049387719
үзгәрт_v,185.2068966,66.44458131,158.3646427,corpus1,3.5122355987958613,0.7312025199210677,5.959999112931769
уйлау_n,7.275862069,0.0,7.150648406,corpus1,3.509599612291135,0.007883667372442726,3.65072447068767
йомгак_n,107.8448276,18.86444024,104.2297903,corpus1,3.508279115111062,0.047770356981359896,3.9983839349774346
әһел_n,110.9827586,19.55776175,0.0,corpus1,3.506057164258646,146.85263823931697,58.295704249426215
госманлы_n,7.267241379,0.0,9.372601301,corpus3,3.505441318745328,0.41919171587689164,4.785130379903588
полимер_n,7.25862069,0.0,4.524704076,corpus1,3.5012830256818885,0.4769400045243737,2.3100629418463736
бүгенгәчә_adv,7.25862069,0.0,4.322708359,corpus1,3.5012830256818885,0.5761008618395018,2.206935132288957
ре_n,7.25862069,0.0,0.0,corpus1,3.5012830256818885,9.604623382509716,0.0
исраф_n,7.25862069,0.0,0.0,corpus1,3.5012830256818885,9.604623382509716,0.0
теркә_v,294.1465517,100.0363895,326.2230841,corpus3,3.5011606143246716,4.353541467373148,0.21325445705974566
бөдрә_adj,7.25,0.0,0.0,corpus1,3.497124732136085,9.593216465922735,0.0
көрд_n,7.24137931,0.0,23.4719024,corpus3,3.492966438590281,10.101237739699037,11.983451513763688
якут_n,7.232758621,0.0,4.120712641,corpus1,3.488808145526839,0.676168451218953,2.1038073222209976
ярым_n,7.232758621,0.0,77.56635559,corpus3,3.488808145526839,72.71391274933944,39.601079003810014
ятышлы_adj,7.232758621,0.0,0.0,corpus1,3.488808145526839,9.570402634071977,0.0
парламентарий_n,7.232758621,0.0,0.0,corpus1,3.488808145526839,9.570402634071977,0.0
окоп_n,7.224137931,0.0,0.0,corpus1,3.4846498519810347,9.558995717484994,0.0
дәү әти_n,7.224137931,0.0,0.0,corpus1,3.4846498519810347,9.558995717484994,0.0
авто_n,7.224137931,0.0,0.0,corpus1,3.4846498519810347,9.558995717484994,0.0
җизни_n,7.224137931,0.0,0.0,corpus1,3.4846498519810347,9.558995717484994,0.0
кунакчыллык_n,7.215517241,0.0,0.0,corpus1,3.480491558435231,9.547588800898012,0.0
фортепиано_n,7.215517241,0.0,0.0,corpus1,3.480491558435231,9.547588800898012,0.0
ятма_n,7.215517241,0.0,0.0,corpus1,3.480491558435231,9.547588800898012,0.0
миһербанлы_adj,7.215517241,0.0,0.0,corpus1,3.480491558435231,9.547588800898012,0.0
актерлык_n,7.215517241,0.0,4.888296368,corpus1,3.480491558435231,0.3134750716560528,2.495692999764483
болак_n,7.215517241,0.0,7.069850119,corpus1,3.480491558435231,0.006825740262393298,3.609473346762595
чернобыль_n,7.215517241,0.0,8.847412435,corpus3,3.480491558435231,0.28722086274536185,4.51699807413533
симпозиум_n,7.215517241,0.0,4.120712641,corpus1,3.480491558435231,0.6689179351712542,2.1038073222209976
тансык_adj,7.206896552,0.0,0.0,corpus1,3.4763332653717893,9.536181885634232,0.0
собор_n,7.206896552,0.0,0.0,corpus1,3.4763332653717893,9.536181885634232,0.0
тикшеренү_n,126.9827586,23.16150983,35.38964974,corpus1,3.473200253801526,49.12434404162318,8.508911560718996
гыйбадәтханә_n,7.198275862,0.0,5.534682665,corpus1,3.4721749718259853,0.12439125353922464,2.825701991675625
убырлы_n,7.198275862,0.0,0.0,corpus1,3.4721749718259853,9.524774969047252,0.0
романс_n,7.198275862,0.0,0.0,corpus1,3.4721749718259853,9.524774969047252,0.0
табибә_n,7.198275862,0.0,0.0,corpus1,3.4721749718259853,9.524774969047252,0.0
олимпиада_n,113.4396552,20.15203733,79.99030421,corpus1,3.4692969414016908,3.867506726443956,0.3410752889770041
гасырлык_adj,7.189655172,0.0,6.221468105,corpus1,3.468016678280182,0.021659171053315385,3.176336545294036
тәһарәт_n,7.189655172,0.0,0.0,corpus1,3.468016678280182,9.51336805246027,0.0
язмача_adv,6.120689655,5.27229,0.0,corpus1,3.4642140172746005,8.09891045257227,15.71508347867093
билләһи_ij,7.181034483,0.0,0.0,corpus1,3.46385838521674,9.50196113719649,0.0
диктор_n,7.181034483,0.0,0.0,corpus1,3.46385838521674,9.50196113719649,0.0
активлаш_v,7.181034483,0.0,0.0,corpus1,3.46385838521674,9.50196113719649,0.0
сай_adj,7.172413793,0.0,6.585060397,corpus1,3.4597000916709355,0.0015607858961754761,3.3619666032121436
нар_n,7.172413793,0.0,0.0,corpus1,3.4597000916709355,9.490554220609509,0.0
тәбәнәк_adj,7.163793103,0.0,0.0,corpus1,3.455541798125132,9.47914730402253,0.0
курорт_n,7.163793103,0.0,0.0,corpus1,3.455541798125132,9.47914730402253,0.0
ферма_n,141.7931034,26.52907145,47.06500222,corpus1,3.454678986072661,43.85913634872126,6.887973603923303
кандидат_n,108.3017241,19.03967535,80.31349735,corpus1,3.454115280933303,2.56772691552192,0.6697371277262638
этномәдәни_adj,7.155172414,0.0,11.83694906,corpus3,3.45138350506169,1.485806204171313,6.043289662426368
нотык_n,7.146551724,0.0,0.0,corpus1,3.447225211515886,9.456333472171767,0.0
арадашчы_n,7.137931034,0.0,7.029450976,corpus1,3.4430669179700826,0.008434174266837624,3.5888477850553273
ишәй_v,7.137931034,0.0,0.0,corpus1,3.4430669179700826,9.444926555584786,0.0
оекбаш_n,7.129310345,0.0,0.0,corpus1,3.4389086249066407,9.433519640321007,0.0
